CNT,ST04Q01,AGE,ST57Q01,ST57Q02,ST57Q03,ST57Q05,ST57Q06,PV1MATH,PV1READ,PV1SCIE
Japan,1,15.75,2.0,0.0,0.0,0.0,0.0,421.0235,500.0222,560.1828
Japan,1,16.08,4.0,0.0,0.0,0.0,0.0,529.3737,537.8313,539.7613
Japan,1,16.25,1.0,0.0,0.0,0.0,0.0,568.4764,629.2564,595.0578
Japan,1,15.42,1.0,0.0,0.0,0.0,0.0,532.9568,555.3856,521.0183
Japan,1,15.75,5.0,0.0,0.0,0.0,0.0,524.077,593.5125,542.8385
Japan,1,16.25,1.0,1.0,0.0,2.0,0.0,455.14099999999996,463.4839,460.4066
Japan,1,15.92,4.0,0.0,0.0,0.0,0.0,598.6213,609.637,605.8747
Japan,1,15.92,5.0,0.0,0.0,1.0,0.0,522.597,606.1419999999999,571.3726
Japan,0,16.25,11.0,0.0,0.0,0.0,0.0,649.0185,698.3957,707.2361
Japan,0,16.25,4.0,2.0,2.0,1.0,0.0,512.7824,437.8438,530.0634
Japan,0,15.5,18.0,0.0,0.0,0.0,0.0,597.7644,604.4078,656.4155
Japan,0,16.0,18.0,2.0,0.0,3.0,0.0,621.8336,586.2036,646.2514
Japan,0,15.92,4.0,0.0,0.0,0.0,0.0,556.6365,625.4187,640.47
Japan,0,15.33,10.0,4.0,0.0,0.0,0.0,606.9559,582.9958,663.5024
Japan,0,15.83,15.0,0.0,0.0,0.0,0.0,576.7331,564.3105,565.9642
Japan,0,15.33,2.0,0.0,0.0,0.0,0.0,628.0651,550.918,642.8944
Japan,1,15.75,20.0,3.0,0.0,0.0,0.0,675.2687,653.0063,676.7438
Japan,0,15.5,2.0,1.0,0.0,0.0,0.0,445.1706,355.48400000000004,501.436
Japan,0,15.58,3.0,0.0,0.0,0.0,0.0,546.9777,525.1756,576.6878
Japan,1,16.25,10.0,4.0,4.0,0.0,0.0,564.2701,619.5658,598.3215
Japan,0,15.75,0.0,0.0,0.0,0.0,0.0,478.4312,383.3115,473.4614
Japan,0,15.83,2.0,1.0,0.0,0.0,0.0,440.2633,449.8729,507.7769
Japan,0,15.92,14.0,0.0,0.0,0.0,0.0,645.6691,612.5876,746.6803
Japan,0,15.58,1.0,1.0,0.0,0.0,0.0,374.9104,312.9809,378.3476
Japan,0,16.08,1.0,0.0,0.0,0.0,0.0,596.0508,529.2655,645.0392
Japan,1,16.17,5.0,0.0,0.0,0.0,0.0,610.9285,595.3394,643.1742
Japan,0,15.83,3.0,2.0,0.0,0.0,0.0,675.9698,591.0153,720.9437
Japan,0,16.0,15.0,3.0,0.0,0.0,0.0,631.804,606.4928,658.0939999999999
Japan,0,16.17,10.0,0.0,0.0,0.0,0.0,607.1896,603.285,643.1742
Japan,1,15.83,11.0,2.0,0.0,0.0,0.0,674.0224,659.4402,613.6143
Japan,0,16.08,4.0,2.0,0.0,0.0,0.0,635.3092,691.1782,661.9172
Japan,1,15.5,10.0,1.0,0.0,1.0,0.0,586.8593,515.5112,542.3722
Japan,0,16.25,2.0,0.0,0.0,0.0,0.0,642.086,570.9666,587.8777
Japan,1,15.92,3.0,1.0,0.0,0.0,0.0,590.754,675.1675,573.1443
Japan,1,15.5,15.0,1.0,0.0,0.0,0.0,641.9302,759.7616,680.4737
Japan,0,15.42,5.0,5.0,0.0,0.0,0.0,481.7028,435.1973,426.091
Japan,1,16.17,30.0,5.0,0.0,0.0,1.0,628.7662,595.1011,566.5237
Japan,1,15.67,5.0,1.0,0.0,0.0,3.0,627.9872,544.2652,553.6554
Japan,0,16.0,30.0,0.0,0.0,0.0,0.0,585.1457,560.4612,573.8903
Japan,1,16.25,3.0,1.0,0.0,0.0,0.0,757.3687,721.6347,713.1108
Japan,1,15.83,7.0,0.0,0.0,0.0,0.0,609.7601,524.4075,528.8512
Japan,1,15.92,6.0,1.0,0.0,0.0,0.0,546.1988,621.3133,509.8284
Japan,1,16.0,2.0,1.0,0.0,0.0,0.0,554.4555,500.5782,527.9187
Japan,0,15.33,3.0,1.0,0.0,0.0,0.0,640.2165,615.7954,557.3853
Japan,0,15.33,2.0,0.0,0.0,0.0,0.0,662.3384,663.1903,664.3417
Japan,0,15.92,10.0,0.0,0.0,0.0,0.0,627.442,592.8597,597.4823
Japan,0,16.08,5.0,0.0,0.0,0.0,1.0,650.5764,677.5451,700.7087
Japan,0,16.25,1.0,0.0,0.0,0.0,0.0,558.1165,531.11,524.7482
Japan,1,16.17,4.0,2.0,0.0,1.0,0.0,742.5689,759.5233,733.9053
Japan,0,16.25,4.0,3.0,2.0,0.0,0.0,565.4385,552.4417,560.1828
Japan,0,16.08,1.0,1.0,1.0,0.0,0.0,287.0463,271.2798,353.1705
Japan,0,16.25,1.0,1.0,1.0,1.0,1.0,257.5245,224.4462,263.7449
Japan,1,15.83,3.0,2.0,0.0,0.0,0.0,434.0318,466.4228,452.7602
Japan,0,15.58,0.0,0.0,0.0,0.0,0.0,332.0689,209.2894,207.9821
Japan,1,16.17,3.0,0.0,0.0,0.0,0.0,324.9805,299.5383,267.1018
Japan,1,16.08,1.0,1.0,0.0,0.0,0.0,445.0927,443.1496,496.0276
Japan,1,16.08,1.0,1.0,0.0,0.0,0.0,308.7007,346.48199999999997,269.8993
Japan,1,15.75,1.0,0.0,0.0,0.0,0.0,283.6968,352.8365,190.9176
Japan,1,16.17,1.0,0.0,0.0,0.0,0.0,413.0784,450.7749,415.6471
Japan,1,15.42,1.0,0.0,0.0,0.0,0.0,470.1745,471.9036,384.0358
Japan,1,15.83,1.0,0.0,0.0,0.0,0.0,437.6149,394.9349,388.0455
Japan,0,15.67,1.0,0.0,0.0,0.0,0.0,394.8512,336.7185,319.6009
Japan,0,15.5,1.0,0.0,0.0,0.0,0.0,544.0957,538.3275,537.8031
Japan,1,15.33,2.0,0.0,0.0,0.0,0.0,487.0774,544.5035,523.8157
Japan,0,16.0,3.0,1.0,0.0,0.0,0.0,459.8146,440.2496,495.1884
Japan,1,16.17,7.0,6.0,0.0,3.0,0.0,392.82599999999996,425.913,349.1608
Japan,0,15.83,1.0,0.0,0.0,0.0,0.0,532.1779,553.3238,506.0985
Japan,1,15.83,3.0,1.0,0.0,0.0,0.0,591.3772,672.1492,639.2577
Japan,0,16.25,2.0,0.0,0.0,1.0,0.0,594.4929,600.5584,583.2152
Japan,1,16.08,5.0,0.0,0.0,0.0,0.0,610.539,679.298,641.6822
Japan,1,16.08,5.0,0.0,0.0,0.0,2.0,489.6479,487.7898,467.0272
Japan,0,15.75,5.0,0.0,0.0,0.0,0.0,593.7919,620.6872,598.6945
Japan,0,16.0,5.0,0.0,0.0,0.0,0.0,641.4628,642.5803,670.2163
Japan,1,15.33,2.0,0.0,0.0,0.0,1.0,552.4303,638.7087,563.633
Japan,1,15.67,1.0,0.0,0.0,0.0,0.0,526.6475,612.0199,587.2249
Japan,1,16.17,10.0,2.0,0.0,0.0,0.0,585.2236,635.8492,633.8493
Japan,1,15.75,5.0,0.0,0.0,1.0,0.0,525.479,588.6672,591.9806
Japan,1,16.0,3.0,1.0,0.0,2.0,0.0,555.7797,565.1556,557.3853
Japan,0,15.33,7.0,1.0,0.0,0.0,0.0,684.2265,785.6473,746.8668
Japan,1,15.92,14.0,2.0,0.0,0.0,0.0,588.7288,654.6743,543.771
Japan,0,16.25,16.0,0.0,0.0,0.0,0.0,518.1569999999999,625.4989,557.3853
Japan,0,16.17,4.0,1.0,0.0,0.0,0.0,572.6048,591.2559,599.3473
Japan,0,15.33,2.0,1.0,0.0,0.0,0.0,646.7596,603.285,574.1701
Japan,1,15.33,2.0,1.0,0.0,1.0,2.0,593.0129,740.4598,609.3249
Japan,1,16.0,2.0,0.0,0.0,0.0,0.0,664.7531,719.6489,626.2962
Japan,0,15.33,2.0,1.0,0.0,0.0,2.0,617.9389,674.4176,617.7173
Japan,1,15.5,8.0,1.0,0.0,0.0,0.0,635.5429,679.2185,650.6341
Japan,0,15.58,2.0,0.0,0.0,0.0,0.0,578.9142,619.0833,579.5785
Japan,0,16.25,7.0,1.0,0.0,0.0,0.0,516.7549,516.9957,535.1921
Japan,0,15.92,4.0,0.0,0.0,0.0,0.0,493.3089,478.74300000000005,517.5681
Japan,1,15.67,2.0,2.0,0.0,0.0,0.0,550.1714,510.9042,488.6609
Japan,0,15.75,1.0,0.0,0.0,0.0,0.0,578.2131,585.6422,601.2122
Japan,0,15.5,2.0,0.0,0.0,0.0,0.0,576.0321,560.7819,645.0392
Japan,1,16.0,3.0,0.0,0.0,0.0,0.0,425.4635,444.1822,408.9332
Japan,0,16.17,1.0,0.0,0.0,0.0,0.0,482.3259,420.20099999999996,479.9888
Japan,0,16.08,3.0,0.0,0.0,0.0,0.0,533.8916,514.5899,547.3144
Japan,1,15.75,2.0,1.0,0.0,0.0,0.0,572.7606,561.7401,572.9579
Japan,0,15.5,4.0,0.0,0.0,0.0,0.0,504.1362,477.1391,576.7811
Japan,0,15.92,1.0,1.0,0.0,0.0,0.0,437.8486,398.789,476.2589
Japan,0,15.5,2.0,0.0,0.0,0.0,0.0,575.5647,585.3215,601.2122
Japan,0,16.25,0.0,0.0,0.0,0.0,0.0,568.009,551.6398,572.9579
Japan,0,15.92,5.0,0.0,0.0,0.0,0.0,443.0675,436.2399,510.2014
Japan,0,15.92,1.0,0.0,0.0,0.0,0.0,385.8934,339.7659,375.7367
Japan,0,15.42,1.0,0.0,0.0,0.0,0.0,502.7341,510.6604,496.6803
Japan,0,15.33,0.0,0.0,0.0,0.0,0.0,473.2902,430.5461,495.9344
Japan,0,15.5,1.0,1.0,0.0,0.0,0.0,558.3502,522.8499,528.8512
Japan,1,15.67,2.0,0.0,0.0,0.0,0.0,420.0109,443.3879,496.7736
Japan,0,15.58,1.0,0.0,0.0,0.0,0.0,371.0157,365.6687,346.3633
Japan,1,16.0,1.0,0.0,0.0,0.0,0.0,454.9852,441.2432,481.8538
Japan,0,15.75,1.0,0.0,0.0,0.0,0.0,556.8702,558.0553,588.1574
Japan,1,15.92,0.0,0.0,0.0,0.0,0.0,404.7437,414.7133,355.1287
Japan,1,15.5,1.0,0.0,0.0,2.0,0.0,294.60200000000003,273.3261,293.2115
Japan,0,15.92,1.0,0.0,2.0,0.0,0.0,454.5178,455.7271,483.7188
Japan,0,15.75,0.0,0.0,0.0,0.0,0.0,411.131,421.0029,462.6445
Japan,0,16.08,0.0,0.0,0.0,0.0,0.0,444.3138,413.5448,486.7027
Japan,1,15.75,2.0,2.0,0.0,0.0,0.0,324.2795,295.8845,343.8456
Japan,0,15.33,1.0,0.0,0.0,0.0,0.0,417.75199999999995,383.5521,427.7695
Japan,0,15.75,2.0,0.0,0.0,0.0,0.0,454.3621,400.1523,467.5867
Japan,1,16.08,0.0,0.0,0.0,0.0,0.0,432.0065,494.9386,532.3014
Japan,0,15.92,0.0,0.0,0.0,0.0,0.0,377.4809,417.7149,455.8374
Japan,0,16.17,0.0,0.0,0.0,0.0,0.0,409.2616,401.5156,512.8124
Japan,0,15.83,0.0,0.0,0.0,0.0,0.0,430.1371,378.4998,412.6632
Japan,1,16.17,5.0,0.0,0.0,0.0,0.0,583.5099,611.2256,586.2924
Japan,0,15.5,2.0,0.0,0.0,0.0,0.0,580.7836,542.0164,571.4659
Japan,0,15.42,4.0,2.0,0.0,1.0,0.0,607.7348,631.9145,603.8232
Japan,0,16.0,1.0,0.0,0.0,0.0,0.0,535.5273,562.3858,565.7777
Japan,1,15.33,1.0,0.0,2.0,0.0,0.0,520.5717,628.4621,545.9157
Japan,1,16.0,3.0,0.0,0.0,0.0,2.0,605.5538,679.0597,653.6181
Japan,1,15.83,4.0,1.0,0.0,0.0,0.0,603.8402,617.2623,619.5822
Japan,0,15.25,2.0,1.0,0.0,0.0,0.0,671.7635,593.2607,582.4692
Japan,1,15.58,3.0,2.0,0.0,0.0,0.0,646.3702,719.0135,691.1041
Japan,0,16.0,1.0,0.0,0.0,0.0,0.0,635.9324,657.3361,659.2130000000001
Japan,1,15.75,9.0,2.0,0.0,7.0,1.0,574.3184,589.5409,579.4853
Japan,1,15.5,1.0,1.0,0.0,0.0,0.0,561.3102,607.7306,568.6684
Japan,0,16.17,2.0,1.0,0.0,0.0,0.0,591.4551,587.2461,601.2122
Japan,1,16.17,3.0,1.0,2.0,0.0,0.0,611.7074,757.1404,676.091
Japan,1,15.58,3.0,1.0,0.0,0.0,0.0,624.3262,598.5166,616.132
Japan,0,16.08,1.0,1.0,0.0,0.0,0.0,684.8497,654.3689,676.7438
Japan,0,16.08,2.0,2.0,0.0,0.0,0.0,575.7205,555.9703,533.1406
Japan,0,15.67,2.0,0.0,0.0,0.0,0.0,604.6191,636.7261,592.8198
Japan,1,15.75,3.0,0.0,0.0,0.0,0.0,586.4699,687.9559,614.2671
Japan,1,15.83,1.0,1.0,0.0,1.0,0.0,569.2553,615.7531,547.5009
Japan,0,16.17,0.0,0.0,0.0,0.0,0.0,633.985,679.951,617.0645
Japan,1,15.92,8.0,2.0,0.0,0.0,0.0,531.399,576.0376,557.1988
Japan,1,15.75,1.0,1.0,0.0,0.0,0.0,544.9525,539.4199,537.8963
Japan,0,15.42,3.0,0.0,0.0,0.0,0.0,561.0765,461.1002,487.16900000000004
Japan,1,16.0,2.0,0.0,0.0,0.0,0.0,493.4647,511.1425,553.6554
Japan,0,16.08,3.0,1.0,0.0,0.0,0.0,592.935,583.7978,625.2704
Japan,1,15.92,2.0,2.0,0.0,1.0,0.0,544.7967,568.6506,562.2342
Japan,1,16.25,1.0,0.0,0.0,0.0,0.0,580.1605,666.5889999999999,653.8046
Japan,0,15.83,2.0,0.0,0.0,0.0,0.0,594.2592,554.0456,595.6173
Japan,0,15.92,1.0,0.0,0.0,0.0,0.0,544.1735,559.6592,618.0903
Japan,0,16.08,2.0,0.0,0.0,0.0,0.0,620.1979,528.4636,570.4401
Japan,1,15.5,2.0,2.0,0.0,0.0,0.0,530.3085,603.8385,532.5811
Japan,1,15.75,5.0,0.0,0.0,0.0,0.0,498.7615,542.9149,537.8031
Japan,0,16.25,4.0,0.0,0.0,1.0,0.0,660.6247,627.3434,688.8661
Japan,0,16.17,3.0,1.0,0.0,0.0,0.0,621.2105,607.2948,640.3767
Japan,1,16.0,6.0,0.0,0.0,0.0,0.0,704.4789,725.2091,689.7053
Japan,1,16.17,4.0,0.0,0.0,0.0,0.0,619.4189,682.3958,697.9112
Japan,0,16.17,3.0,0.0,0.0,0.0,0.0,581.1731,528.7041,604.0097
Japan,1,15.92,7.0,4.0,4.0,0.0,0.0,575.8763,603.0442,609.8844
Japan,0,16.25,1.0,0.0,0.0,0.0,0.0,690.3022,654.3689,763.4651
Japan,1,15.42,9.0,1.0,0.0,0.0,2.0,609.3706,623.1402,680.4737
Japan,1,15.58,4.0,0.0,0.0,0.0,0.0,593.714,652.212,632.6371
Japan,1,15.5,3.0,2.0,0.0,0.0,0.0,409.9626,460.0684,389.2577
Japan,0,15.67,1.0,0.0,0.0,0.0,0.0,411.91,447.4671,400.1678
Japan,1,15.58,1.0,0.0,0.0,0.0,0.0,465.9682,448.1537,457.6091
Japan,1,16.25,2.0,0.0,0.0,0.0,0.0,507.95300000000003,523.8515,529.4107
Japan,0,15.83,1.0,0.0,0.0,0.0,0.0,479.2102,478.6628,460.1268
Japan,0,15.67,1.0,1.0,0.0,0.0,0.0,530.5421,529.5061,514.4909
Japan,1,15.5,5.0,3.0,0.0,1.0,0.0,533.0347,568.8889,511.0407
Japan,1,16.08,4.0,2.0,0.0,0.0,1.0,582.1078,658.8842,629.1869
Japan,0,16.0,1.0,1.0,0.0,0.0,0.0,407.7816,424.4513,496.7736
Japan,1,16.08,2.0,2.0,0.0,1.0,0.0,578.6026,603.8385,592.2604
Japan,0,15.58,3.0,2.0,0.0,0.0,0.0,560.2197,501.9994,547.1279
Japan,1,16.08,2.0,2.0,0.0,0.0,1.0,441.8212,445.6914,418.1649
Japan,0,15.83,1.0,0.0,0.0,0.0,0.0,514.0287,429.7441,440.8243
Japan,1,15.5,5.0,3.0,0.0,0.0,0.0,501.5657,618.851,545.263
Japan,0,15.33,3.0,1.0,0.0,14.0,0.0,562.868,611.7856,641.4025
Japan,0,15.33,3.0,0.0,0.0,0.0,0.0,413.9352,423.9701,396.2514
Japan,1,15.92,2.0,0.0,0.0,0.0,0.0,606.2549,589.5409,566.0574
Japan,0,15.33,2.0,0.0,0.0,1.0,0.0,425.4635,433.0321,429.44800000000004
Japan,1,15.42,3.0,1.0,0.0,0.0,0.0,423.2824,418.5259,449.4032
Japan,1,15.83,1.0,1.0,0.0,0.0,0.0,444.2359,417.9699,378.0679
Japan,1,15.33,2.0,0.0,0.0,1.0,2.0,400.849,545.7744,515.5166
Japan,1,15.5,4.0,2.0,3.0,3.0,3.0,444.2359,449.9806,397.9299
Japan,1,15.42,2.0,1.0,0.0,1.0,0.0,504.2919,557.6096,501.3428
Japan,1,15.58,2.0,2.0,0.0,1.0,0.0,457.3999,482.309,434.1104
Japan,1,16.17,2.0,0.0,0.0,1.0,1.0,733.689,801.5423,711.2458
Japan,1,16.25,18.0,2.0,0.0,0.0,0.0,661.6373,617.1829,584.3342
Japan,1,16.17,10.0,2.0,0.0,0.0,0.0,632.6609,602.2499,639.2577
Japan,1,15.42,11.0,1.0,0.0,0.0,0.0,721.5376,739.6655,697.9112
Japan,1,15.33,9.0,0.0,0.0,0.0,0.0,657.1195,587.8729,545.3562
Japan,1,15.92,8.0,0.0,0.0,0.0,0.0,656.1069,629.2564,623.8717
Japan,1,15.75,8.0,2.0,0.0,0.0,0.0,713.203,735.6145,717.8665
Japan,1,15.92,5.0,1.0,0.0,0.0,0.0,659.1447,634.8166,677.6762
Japan,1,16.17,12.0,0.0,0.0,0.0,0.0,748.8783,702.8889999999999,721.6897
Japan,1,15.83,7.0,0.0,0.0,0.0,0.0,676.515,602.4882,610.5371
Japan,1,15.83,5.0,0.0,0.0,0.0,0.0,538.4873,513.5254,558.3178
Japan,1,16.0,3.0,0.0,0.0,0.0,0.0,723.0176,724.4942,660.6117
Japan,1,16.0,4.0,0.0,0.0,0.0,0.0,644.5786,606.4597,604.0097
Japan,1,16.0,4.0,0.0,0.0,0.0,0.0,650.2648,663.4118,625.8299
Japan,1,15.42,6.0,0.0,2.0,0.0,0.0,695.0537,637.1995,636.9265
Japan,1,15.92,10.0,1.0,0.0,2.0,0.0,612.5643,634.5783,624.7109
Japan,1,15.67,10.0,0.0,0.0,0.0,0.0,626.8967,570.4775,505.539
Japan,1,15.92,10.0,0.0,0.0,1.0,0.0,594.4929,625.2054,559.903
Japan,1,16.25,2.0,0.0,0.0,0.0,0.0,740.8553,650.1468,659.959
Japan,1,15.67,1.0,0.0,0.0,0.0,0.0,688.8222,627.9061,654.364
Japan,1,15.58,6.0,3.0,0.0,0.0,0.0,633.5177,597.484,576.6878
Japan,1,15.58,4.0,0.0,0.0,2.0,0.0,680.176,649.9085,659.959
Japan,1,15.83,5.0,0.0,0.0,0.0,0.0,726.0555,704.1599,644.1067
Japan,1,16.0,2.0,0.0,0.0,0.0,0.0,408.4047,396.7618,457.6091
Japan,1,15.58,1.0,0.0,0.0,0.0,0.0,445.4822,497.3215,497.7061
Japan,1,15.75,0.0,0.0,0.0,0.0,0.0,471.8881,459.2741,500.8765
Japan,1,15.5,2.0,0.0,0.0,0.0,0.0,413.1563,474.1277,482.9728
Japan,1,16.0,6.0,0.0,0.0,4.0,0.0,435.6675,571.2718,465.7217
Japan,0,15.92,0.0,0.0,0.0,0.0,0.0,564.8933,511.6227,590.0224
Japan,1,15.92,2.0,0.0,0.0,0.0,0.0,504.9151,529.0939,513.2786
Japan,1,15.83,1.0,0.0,0.0,1.0,0.0,439.6401,444.8176,437.9336
Japan,1,15.67,2.0,1.0,0.0,0.0,0.0,436.2907,516.7027,490.2462
Japan,1,16.17,1.0,1.0,0.0,1.0,0.0,434.8107,462.4513,475.3264
Japan,1,15.33,2.0,0.0,0.0,0.0,0.0,564.3480000000001,507.171,551.7904
Japan,1,15.33,4.0,0.0,0.0,0.0,0.0,578.9142,561.7401,559.9963
Japan,1,16.0,1.0,1.0,0.0,0.0,0.0,452.4147,427.5016,434.6699
Japan,1,16.08,1.0,0.0,0.0,0.0,0.0,434.8107,500.4987,474.1141
Japan,1,15.67,2.0,0.0,0.0,1.0,0.0,567.308,541.8823,608.0194
Japan,1,16.08,1.0,0.0,0.0,0.0,0.0,528.439,502.7228,534.2596
Japan,1,16.25,3.0,1.0,0.0,0.0,0.0,556.2471,554.8296,510.7609
Japan,1,16.25,1.0,1.0,0.0,0.0,0.0,472.2776,549.0311,504.8862
Japan,1,15.33,1.0,0.0,0.0,0.0,0.0,466.2798,492.5556,499.6643
Japan,0,16.0,2.0,0.0,0.0,0.0,0.0,609.2927,535.6811,643.9202
Japan,1,15.58,2.0,0.0,0.0,0.0,0.0,512.9382,511.9368,540.6005
Japan,1,16.08,1.0,1.0,0.0,0.0,0.0,465.7345,513.2077,461.3391
Japan,0,15.92,2.0,0.0,0.0,0.0,0.0,575.7984,465.9118,521.9508
Japan,1,15.5,3.0,1.0,0.0,0.0,0.0,658.6774,706.2251,671.2421
Japan,1,15.75,6.0,1.0,0.0,1.0,0.0,636.5555,603.0442,584.4275
Japan,1,15.83,2.0,0.0,0.0,0.0,0.0,441.9769,487.6309,454.0656
Japan,0,15.92,2.0,1.0,0.0,0.0,0.0,676.3592,642.3398,604.6624
Japan,0,15.5,2.0,0.0,0.0,0.0,0.0,600.1013,571.528,588.3439
Japan,0,15.42,2.0,1.0,0.0,0.0,0.0,658.5216,604.4879,583.4017
Japan,0,15.58,3.0,1.0,0.0,0.0,0.0,627.3641,623.7346,637.486
Japan,0,15.5,8.0,0.0,0.0,0.0,0.0,660.7026,607.8561,633.6628
Japan,1,15.75,5.0,2.0,0.0,0.0,0.0,612.8758,649.9085,590.3954
Japan,0,15.75,3.0,1.0,0.0,0.0,0.0,686.1739,748.1163,678.6087
Japan,1,15.83,5.0,0.0,0.0,0.0,0.0,576.811,628.7004,618.9295
Japan,0,15.67,2.0,1.0,0.0,0.0,0.0,662.0268,631.8343,642.2417
Japan,1,15.92,4.0,0.0,0.0,0.0,0.0,569.8785,567.2208,540.6938
Japan,0,15.92,3.0,0.0,0.0,0.0,3.0,702.0642,665.5962,603.73
Japan,0,16.08,1.0,0.0,0.0,0.0,0.0,595.3497,567.1975,550.8579
Japan,1,16.25,5.0,1.0,0.0,0.0,0.0,609.2148,688.2737,620.7945
Japan,0,15.58,2.0,1.0,0.0,0.0,0.0,652.9132,669.6059,702.6669
Japan,1,15.67,28.0,0.0,0.0,0.0,0.0,642.8649,599.0726,566.0574
Japan,1,15.42,2.0,0.0,0.0,0.0,0.0,658.2879,670.0045,670.2163
Japan,0,16.08,6.0,1.0,0.0,0.0,0.0,621.9894,608.0967,599.3473
Japan,0,15.75,1.0,1.0,0.0,0.0,0.0,638.9702,637.5281,624.8042
Japan,1,16.08,3.0,0.0,0.0,0.0,0.0,574.2405,599.7875,609.3249
Japan,0,16.08,5.0,0.0,0.0,0.0,0.0,680.2539,691.2584,665.8336
Japan,0,15.83,5.0,0.0,0.0,0.0,0.0,704.2452,673.8562,655.2965
Japan,0,15.67,7.0,2.0,0.0,0.0,0.0,675.5024,602.1623,644.7594
Japan,0,15.58,1.0,0.0,0.0,0.0,0.0,623.4694,602.8039,622.846
Japan,0,16.08,4.0,0.0,0.0,0.0,0.0,748.6446,764.4760000000001,763.4651
Japan,1,15.58,8.0,0.0,0.0,1.0,0.0,629.8567,753.8837,715.069
Japan,1,16.25,14.0,0.0,0.0,0.0,0.0,633.985,625.2054,639.4442
Japan,1,15.5,5.0,3.0,0.0,0.0,0.0,565.6722,621.3133,660.8915
Japan,1,15.33,20.0,2.0,0.0,0.0,0.0,684.1486,695.9785,680.7535
Japan,1,15.75,4.0,0.0,0.0,0.0,0.0,692.0938,697.8054,657.1615
Japan,1,15.67,4.0,2.0,0.0,0.0,0.0,576.7331,682.3163,575.0093
Japan,1,15.92,13.0,1.0,0.0,0.0,0.0,677.0603,771.4379,725.0466
Japan,1,15.75,2.0,0.0,0.0,0.0,0.0,652.9132,696.7728,636.4603
Japan,0,15.92,14.0,0.0,0.0,0.0,0.0,571.4364,592.539,584.5207
Japan,1,16.0,30.0,0.0,0.0,0.0,0.0,654.2374,693.5161,631.9843
Japan,1,16.0,20.0,0.0,0.0,0.0,0.0,715.3061,709.72,702.8534
Japan,0,15.42,3.0,0.0,0.0,0.0,0.0,632.0377,610.1016,567.5494
Japan,1,15.75,20.0,8.0,0.0,0.0,0.0,643.2544,622.1076,592.2604
Japan,1,15.75,15.0,1.0,0.0,0.0,2.0,585.1457,569.6832,606.8072
Japan,0,16.0,10.0,0.0,0.0,0.0,0.0,688.8222,704.8915,696.0463
Japan,1,15.75,5.0,1.0,0.0,0.0,0.0,633.6735,646.1752,668.3514
Japan,0,16.25,3.0,3.0,0.0,0.0,0.0,724.6534,690.4565,717.4935
Japan,0,16.17,25.0,2.0,0.0,0.0,0.0,681.1108,669.3653,714.2298
Japan,0,15.58,2.0,0.0,0.0,0.0,0.0,526.0243,548.5122,552.4431
Japan,0,15.75,7.0,0.0,0.0,0.0,0.0,665.1425,662.3082,687.9336
Japan,0,15.58,10.0,0.0,0.0,0.0,0.0,516.9107,566.0748,583.5882
Japan,0,16.0,2.0,0.0,0.0,0.0,0.0,652.2901,689.4941,678.5155
Japan,0,15.33,12.0,1.0,0.0,0.0,0.0,587.4825,616.6775,629.9329
Japan,0,16.08,3.0,2.0,0.0,0.0,0.0,609.3706,593.4211,614.5468
Japan,0,16.08,3.0,1.0,0.0,0.0,0.0,590.5982,556.5316,683.0847
Japan,0,16.0,2.0,0.0,0.0,0.0,0.0,561.1544,522.6895,575.9418
Japan,0,16.0,1.0,0.0,0.0,0.0,0.0,532.4116,596.8695,579.765
Japan,0,15.75,1.0,1.0,0.0,0.0,0.0,702.22,616.1161,715.9082
Japan,0,15.5,5.0,0.0,0.0,1.0,0.0,609.2927,558.0553,604.6624
Japan,0,16.17,15.0,2.0,0.0,0.0,0.0,612.4864,601.4406,611.1899
Japan,0,16.0,4.0,1.0,0.0,0.0,0.0,595.5834,634.2401,626.4827
Japan,0,16.0,2.0,2.0,0.0,0.0,0.0,624.6378,641.4576,687.0011
Japan,0,15.5,2.0,0.0,0.0,0.0,0.0,533.8137,584.8403,635.7143
Japan,0,15.67,8.0,0.0,0.0,0.0,0.0,592.3119,617.2389,689.0526
Japan,0,16.17,6.0,0.0,0.0,0.0,0.0,597.6087,598.2328,665.5539
Japan,0,16.08,14.0,0.0,0.0,0.0,0.0,698.1695,647.1514,663.9687
Japan,0,15.5,15.0,0.0,0.0,0.0,0.0,590.5982,606.2522,631.0518
Japan,0,15.58,2.0,0.0,0.0,0.0,0.0,591.5329,553.8852,570.6266
Japan,0,15.58,16.0,2.0,0.0,0.0,0.0,666.0773,705.1321,728.0306
Japan,0,16.17,7.0,4.0,0.0,2.0,0.0,641.9302,618.5219999999999,645.0392
Japan,0,15.5,4.0,4.0,0.0,0.0,0.0,556.0134,514.0285,519.5263
Japan,0,15.75,4.0,2.0,0.0,1.0,0.0,579.6931,526.0577,526.6132
Japan,0,15.67,0.0,0.0,0.0,0.0,0.0,319.2164,252.5944,319.0414
Japan,0,15.92,3.0,1.0,0.0,0.0,0.0,621.9894,519.0808,631.0518
Japan,0,15.33,1.0,0.0,0.0,0.0,0.0,606.177,572.4903,544.0507
Japan,0,15.92,1.0,0.0,0.0,0.0,0.0,563.3354,533.2752,497.5196
Japan,0,15.5,1.0,0.0,0.0,1.0,0.0,472.2776,555.1683,451.0817
Japan,0,15.67,1.0,0.0,0.0,1.0,0.0,567.2301,578.1841,567.6427
