CNT,ST04Q01,AGE,ST13Q01,ST17Q01,ST19Q01,ST15Q01,ST26Q10,ST26Q02,BFMJ2,BMMJ1,PV1MATH,PV1READ,PV1SCIE
Mexico,0,16.17,1,2,1,2,1,1,68.88,65.01,550.8724,476.3371,425.9045
Mexico,1,15.33,1,1,4,1,2,2,75.54,82.41,387.5292,344.8934,395.7852
Mexico,0,16.17,1,2,1,2,2,1,79.05,49.3,425.775,442.0139,515.0504
Mexico,0,15.83,3,1,1,3,1,1,68.7,44.14,489.4921,451.156,451.6412
Mexico,0,15.58,3,3,1,4,2,1,33.83,28.48,367.9779,384.5946,331.3502
Mexico,1,15.33,2,1,1,4,1,1,47.74,44.94,503.3572,437.9865,462.085
Mexico,0,16.17,1,1,1,4,2,2,51.5,56.0,445.6379,508.3347,445.4868
Mexico,1,15.92,5,5,4,4,2,1,11.74,16.38,399.0575,421.1472,425.8113
Mexico,1,15.42,3,1,2,4,1,2,29.18,23.8,406.0679,406.0553,415.5539
Mexico,0,15.33,1,1,3,1,2,2,75.54,82.41,254.8761,334.3928,375.5502
Mexico,1,15.5,1,3,1,1,1,1,25.23,62.39,388.0745,423.689,387.6725
Mexico,1,15.83,4,3,1,1,1,2,29.18,16.5,384.4914,370.4702,340.6751
Mexico,0,16.17,4,4,1,4,1,1,29.47,29.47,346.7908,348.8278,372.7527
Mexico,1,16.0,4,3,1,1,1,1,22.57,16.38,350.6076,413.9189,330.7907
Mexico,1,15.67,1,2,2,2,2,2,72.96,24.53,409.9626,336.9503,381.0518
Mexico,0,16.0,3,1,1,1,2,2,51.5,30.9,558.6618,514.1889,551.7904
Mexico,1,15.42,3,3,2,4,1,1,29.73,29.73,423.3603,427.5016,432.4319
Mexico,0,15.5,2,2,1,4,1,1,82.41,44.94,570.268,535.6009,516.3558
Mexico,1,15.67,4,3,1,4,1,2,22.57,16.5,370.1589,432.4264,389.5375
Mexico,0,15.5,5,3,1,4,1,2,22.57,24.98,403.6532,430.6262,429.6345
Mexico,0,16.08,3,4,1,4,1,1,11.74,14.21,384.1798,370.6408,377.2286
Mexico,1,16.17,2,2,2,2,1,2,82.41,76.65,558.6618,585.7282,570.2536
Mexico,0,16.0,3,3,1,1,2,1,62.13,62.13,409.1837,359.2531,395.9717
Mexico,1,15.58,1,1,2,2,1,1,79.05,24.68,480.9238,516.4644,439.2391
Mexico,1,16.0,5,4,2,2,1,2,11.74,11.74,347.7255,440.6872,383.5696
Mexico,1,16.17,2,2,4,2,1,2,22.57,68.7,338.534,329.1661,350.9325
Mexico,1,15.42,3,3,2,3,1,2,39.04,25.04,375.7673,366.3398,359.0451
Mexico,1,15.33,1,3,2,4,1,2,22.57,76.49,441.0422,486.4395,415.6471
Mexico,0,15.67,2,2,1,4,1,1,76.65,44.94,621.1326,695.2681,594.0321
Mexico,0,16.17,1,3,1,1,1,2,22.57,16.38,310.9597,241.5276,214.0433
Mexico,0,16.08,2,1,4,1,2,1,29.73,62.13,427.0992,457.8924,349.3473
Mexico,1,15.83,4,3,2,2,1,2,24.43,24.43,541.5252,571.4306,540.6005
Mexico,1,15.75,1,1,1,4,1,1,62.13,44.94,396.0975,440.2106,405.11
Mexico,1,16.08,3,2,1,4,1,2,57.03,39.04,498.9952,491.9996,551.4174
Mexico,0,15.92,3,3,1,1,2,2,11.01,16.5,283.9305,237.3575,332.6557
Mexico,0,16.17,1,2,1,1,2,1,22.57,16.5,402.8743,409.9361,360.4439
Mexico,1,15.5,2,2,2,2,1,2,25.2,25.2,491.1279,541.8823,474.3939
Mexico,0,15.42,3,3,1,1,1,2,62.13,62.13,360.8895,384.1936,364.6401
Mexico,1,15.33,3,3,2,1,2,1,11.74,23.53,376.702,393.5052,397.5569
Mexico,1,16.17,1,1,1,4,1,1,57.68,58.77,440.49699999999996,495.01800000000003,504.8862
Mexico,1,16.08,3,3,2,2,1,2,22.57,24.98,427.0213,427.6605,438.7728
Mexico,0,15.67,1,1,2,2,1,1,76.49,76.49,392.2028,437.0418,463.8568
Mexico,1,15.5,1,3,1,1,2,2,30.11,35.34,413.7794,453.0784,410.7982
Mexico,0,15.5,1,2,1,1,1,1,76.65,44.14,378.1041,363.2629,431.7792
Mexico,1,15.92,1,1,1,4,1,1,79.05,48.1,493.231,584.9339,556.2663
Mexico,0,16.17,4,2,1,2,1,2,29.16,31.08,440.3412,433.9142,485.8635
Mexico,0,15.42,3,4,1,2,1,2,18.07,72.27,440.5749,402.7186,406.8818
Mexico,0,16.0,3,3,4,1,2,2,30.78,42.3,474.6923,450.6749,534.3529
Mexico,1,15.67,1,1,1,2,1,2,37.92,16.5,334.4057,353.6308,308.3178
Mexico,0,16.17,5,4,1,4,2,2,28.52,29.47,353.0223,368.0745,326.1283
Mexico,0,16.0,3,3,1,1,1,2,25.04,40.54,383.3229,388.043,421.2421
Mexico,0,16.08,1,1,1,4,2,1,39.04,24.53,420.1667,393.416,384.5021
Mexico,1,15.58,3,2,2,4,1,1,56.03,21.24,395.00699999999995,444.897,384.875
Mexico,0,15.92,1,1,1,1,2,2,57.03,76.65,549.003,507.61300000000006,474.3939
Mexico,1,16.17,2,1,2,2,1,1,51.92,44.94,361.0453,433.0618,440.8243
Mexico,1,15.42,3,3,4,1,1,1,25.78,41.63,337.5214,353.6308,383.8493
Mexico,1,15.42,2,2,1,1,1,1,82.41,75.54,353.1002,387.7861,340.0224
Mexico,1,15.5,1,1,1,1,1,1,76.65,82.31,462.0735,546.6482,495.8411
Mexico,1,15.25,1,1,1,2,1,2,75.67,75.67,463.0862,502.1668,449.8695
Mexico,1,15.42,1,1,1,1,1,1,25.26,68.7,440.5749,464.1988,417.1391
Mexico,1,15.67,2,2,1,3,1,2,62.13,48.66,455.9199,510.1893,404.73699999999997
Mexico,1,15.83,3,2,2,2,1,1,79.74,44.94,459.2694,508.6801,479.6158
Mexico,0,15.42,1,1,1,2,1,2,36.35,82.41,451.2463,479.5449,444.461
Mexico,1,15.67,3,4,1,2,1,1,23.96,26.64,435.5897,429.2491,481.6673
Mexico,1,16.08,1,1,1,4,1,1,25.95,39.04,480.2228,479.9261,468.5192
Mexico,1,15.5,3,4,2,2,1,2,33.83,16.38,512.7045,487.0749,444.5543
Mexico,1,15.58,3,4,1,4,1,2,39.04,14.21,380.5967,342.6693,378.9071
Mexico,1,16.0,3,2,1,4,2,1,28.52,24.53,473.44599999999997,515.5112,479.0563
Mexico,1,15.67,1,1,2,1,1,1,70.5,51.5,460.7493,444.1822,479.0563
Mexico,0,16.17,3,3,1,1,2,2,62.13,21.24,490.1153,433.834,446.4192
Mexico,1,15.67,4,4,2,1,1,2,30.34,16.8,540.9799,513.2871,481.574
Mexico,0,15.58,2,3,1,1,1,2,23.8,32.2,525.3233,543.3797,512.2529
Mexico,0,15.58,3,2,2,1,2,1,82.41,62.39,466.0461,360.1353,468.1462
Mexico,0,15.58,2,3,3,2,1,2,25.71,16.5,449.6105,395.5011,426.837
Mexico,1,15.5,2,3,1,1,1,2,25.95,76.49,487.1553,534.7335,457.8888
Mexico,0,15.83,1,1,2,1,1,1,76.65,62.13,466.6693,500.3153,435.2294
Mexico,0,15.25,5,5,1,4,1,2,21.81,16.5,286.8126,251.9529,301.8836
Mexico,0,15.42,4,4,1,1,2,1,11.01,11.74,473.0566,382.5897,438.3066
Mexico,1,15.42,4,3,1,4,2,2,28.04,44.14,303.2482,310.8175,369.3025
Mexico,0,15.25,5,5,1,2,1,2,22.57,62.13,289.6168,276.4924,339.1831
Mexico,1,15.83,3,1,1,1,2,1,44.14,44.14,395.7859,330.5164,335.4532
Mexico,1,15.58,4,1,1,2,2,2,25.95,16.5,349.1276,346.6409,338.9966
Mexico,1,15.75,1,2,1,3,1,1,80.75,39.04,465.3451,477.5432,489.5934
Mexico,0,15.83,1,4,1,1,1,1,24.8,68.7,458.3346,453.5619,502.92800000000005
Mexico,1,15.83,3,1,2,4,1,1,28.52,33.83,489.3363,510.2688,530.3432
Mexico,0,15.33,1,1,1,2,1,1,70.09,57.03,512.7824,582.9958,552.6296
Mexico,0,15.75,2,1,1,1,2,1,77.1,30.9,494.1658,468.3177,483.9985
Mexico,1,15.67,3,2,2,2,2,2,76.65,24.98,469.9408,456.1762,464.4163
Mexico,0,15.5,1,1,1,4,2,1,62.13,62.13,374.0536,421.0029,463.204
Mexico,0,15.58,1,1,2,1,1,1,81.4,75.54,542.4599,605.1295,517.8478
Mexico,0,16.17,3,3,1,1,2,1,25.95,44.94,474.0692,491.7345,483.3458
Mexico,1,16.0,4,4,1,4,1,2,13.24,79.74,480.8459,515.6701,478.0306
Mexico,1,16.08,3,3,1,2,1,2,30.34,31.08,347.1024,466.5817,391.962
Mexico,1,16.08,3,1,1,1,1,1,32.5,14.21,490.8163,565.6322,477.1913
Mexico,0,16.17,3,3,2,4,1,1,29.73,16.5,551.7292,491.6543,538.0828
Mexico,1,16.17,1,2,1,4,1,2,76.49,56.98,421.2572,412.2509,415.6471
Mexico,0,16.17,2,1,1,2,1,1,80.78,44.72,363.9274,448.4294,353.1705
Mexico,0,15.5,4,1,1,1,2,1,25.2,53.15,381.5314,387.1608,394.1999
Mexico,0,15.75,2,3,1,4,1,1,48.1,31.08,438.1601,438.6457,395.1324
Mexico,0,15.33,4,1,1,1,2,2,44.14,44.14,421.4909,449.7927,450.1492
Mexico,1,15.75,1,3,1,2,1,2,30.78,39.04,499.151,576.6731,493.0436
Mexico,1,15.42,4,5,1,2,1,1,17.69,16.5,367.5105,368.7227,441.7568
Mexico,0,15.42,2,2,1,4,1,1,65.12,62.13,609.5264,625.4989,595.6173
Mexico,1,15.33,3,3,4,4,1,2,11.74,16.5,328.1742,357.6024,304.5878
Mexico,0,15.92,2,1,2,2,2,2,40.54,66.42,518.3128,503.2825,515.9828
Mexico,1,15.5,3,3,4,4,1,2,28.52,23.57,314.3091,288.4974,282.9541
Mexico,1,16.0,3,4,1,4,1,2,16.5,23.53,264.3792,360.4619,347.2025
Mexico,0,15.58,1,3,1,2,1,2,30.78,57.99,438.3938,484.9981,454.8116
Mexico,0,15.83,3,1,1,4,2,1,23.41,21.24,412.5331,438.0041,387.2995
Mexico,0,16.08,4,5,4,4,1,1,25.23,29.47,313.7638,304.7209,286.9638
Mexico,0,15.25,2,1,1,3,1,1,75.54,44.94,357.1506,375.292,380.8653
Mexico,1,15.92,3,5,4,4,1,1,35.34,35.34,480.6901,512.4134,490.2462
Mexico,0,16.0,1,4,1,1,2,2,51.5,42.3,373.2747,376.2544,372.7527
Mexico,0,15.67,3,3,1,4,1,2,37.83,16.5,396.7207,368.9567,407.5345
Mexico,1,15.25,3,3,1,2,1,1,25.95,62.13,362.05800000000005,394.1406,368.0903
Mexico,1,15.92,2,1,1,1,1,1,27.91,64.98,403.7311,514.9552,448.564
Mexico,1,15.25,1,1,1,1,1,1,76.65,86.72,372.6515,320.7464,295.9157
Mexico,1,16.0,2,1,1,4,1,1,56.64,44.94,525.9464,434.6504,448.2842
Mexico,1,16.17,1,1,2,2,1,1,24.45,76.49,384.9587,446.724,406.3223
Mexico,1,15.83,2,2,2,2,1,1,57.03,68.7,497.1257,409.3914,473.4614
Mexico,0,15.58,3,4,2,4,1,1,14.39,11.74,385.7377,379.4622,397.7434
Mexico,0,16.08,5,5,4,4,2,2,14.39,16.38,387.5292,352.8376,404.4573
Mexico,1,15.83,4,4,3,2,2,2,25.04,24.98,364.7063,343.3048,355.0354
Mexico,1,15.67,2,2,1,1,1,1,70.09,65.01,538.4094,590.4941,517.1018
Mexico,0,15.67,2,2,1,4,1,1,70.34,50.37,563.0238,595.025,590.0224
Mexico,1,15.25,3,3,4,1,1,2,25.63,31.08,340.5593,387.945,358.7654
Mexico,0,15.67,4,3,1,4,1,1,51.56,51.56,549.3145,541.4551,479.0563
Mexico,0,15.92,5,5,1,1,2,2,11.74,11.74,438.23800000000006,364.2252,377.0421
Mexico,1,15.58,3,1,1,2,2,2,50.9,16.5,381.5314,441.7992,402.5923
Mexico,1,15.58,2,1,2,2,1,1,44.14,44.14,557.8828,561.1046,588.1574
Mexico,1,15.33,1,1,1,4,1,1,44.72,62.13,544.6409,506.1384,447.3517
Mexico,0,16.17,1,1,1,1,1,1,81.92,88.7,480.2228,556.5316,411.9172
Mexico,1,16.0,1,1,4,1,1,1,24.53,62.13,614.1221,575.2433,597.762
Mexico,1,15.58,3,3,1,1,1,1,33.66,21.24,469.9408,549.0311,438.8661
Mexico,0,15.5,1,2,2,2,1,1,62.13,70.34,527.6601,545.3044,530.6229
Mexico,0,15.75,1,1,1,3,1,1,11.74,68.7,403.7311,405.0442,440.1716
Mexico,0,15.33,5,5,1,1,1,2,11.74,11.74,361.5906,335.3552,377.4151
Mexico,0,16.08,1,3,2,4,1,2,22.77,28.48,347.1024,367.43300000000005,426.464
Mexico,0,15.92,2,1,2,4,1,1,11.74,16.5,348.5044,302.315,357.1802
Mexico,0,15.33,3,4,1,2,1,1,33.83,18.95,414.7141,373.3674,390.097
Mexico,1,15.58,3,1,2,2,2,2,75.5,44.14,317.269,340.207,378.6274
Mexico,1,16.0,3,2,1,1,1,1,40.54,16.38,412.4552,389.3748,382.0776
Mexico,1,16.17,2,1,1,4,2,2,76.65,44.94,506.1614,495.01800000000003,510.7609
Mexico,0,15.58,2,3,1,4,1,2,30.78,39.04,550.8724,537.4453,466.7475
Mexico,0,16.08,1,3,4,1,1,2,51.5,44.14,533.9695,514.8305,527.2659
Mexico,1,15.58,1,3,1,1,2,1,21.82,21.82,442.0548,535.5278,457.6091
Mexico,0,15.42,5,5,1,1,2,2,27.91,14.21,437.9265,414.7477,433.1779
Mexico,1,15.75,2,1,1,2,1,2,25.95,41.63,448.8316,433.2207,452.9467
Mexico,1,16.0,2,3,2,1,2,1,27.52,65.01,307.065,345.0523,347.5755
Mexico,1,16.08,3,2,1,1,1,2,50.9,43.06,374.9883,447.836,396.6244
Mexico,0,16.08,4,4,1,4,1,2,11.74,16.5,423.2045,429.8243,388.5117
Mexico,1,15.75,3,3,1,2,2,2,25.04,16.38,449.8442,421.9415,463.8568
Mexico,0,16.0,2,1,1,4,1,2,88.31,44.94,480.2228,421.0029,406.0425
Mexico,1,15.67,1,3,2,4,1,2,29.47,57.99,441.8212,461.0215,492.8571
Mexico,0,16.0,5,3,1,1,2,2,21.24,21.24,418.3751,408.8935,387.6725
Mexico,0,15.67,3,1,1,4,2,2,36.92,41.22,541.5252,565.5134,470.6639
Mexico,1,15.92,3,4,4,2,2,2,29.84,27.91,436.05699999999996,475.9546,479.0563
Mexico,0,15.5,1,2,2,2,1,1,38.18,76.98,259.7835,247.7828,318.3887
Mexico,0,16.0,1,1,1,1,2,1,43.19,82.41,367.7442,404.8838,404.4573
Mexico,1,15.58,2,2,2,2,1,2,76.65,44.94,504.8372,587.0786,462.2715
Mexico,1,16.17,4,4,2,4,2,2,11.74,11.74,348.2708,405.9758,306.5461
Mexico,1,16.0,3,2,1,2,1,1,57.03,39.04,374.1315,413.2041,354.9422
Mexico,1,15.67,3,1,1,4,2,2,44.94,68.7,367.9779,476.4312,409.6792
Mexico,1,16.0,1,1,2,2,1,2,73.91,26.64,485.4417,484.8508,451.0817
Mexico,1,15.83,2,2,1,1,2,2,75.54,44.14,448.9095,439.4163,412.7564
Mexico,1,16.0,5,4,1,2,2,2,17.69,16.38,370.2368,419.5585,345.6173
Mexico,1,16.0,2,4,2,1,1,2,33.83,44.94,515.5086,576.0376,503.301
Mexico,0,15.67,1,1,4,1,2,1,50.15,82.41,562.0891,535.8414,616.6915
Mexico,0,15.58,3,1,1,4,1,1,21.24,21.24,377.2472,369.7586,422.4543
Mexico,0,15.33,1,1,1,1,2,1,46.38,51.5,280.659,334.3928,275.6807
Mexico,0,15.92,4,4,1,1,1,2,41.63,14.21,357.9296,352.8376,406.0425
Mexico,1,15.83,1,1,4,1,1,1,30.34,44.94,366.42,442.2758,314.5655
Mexico,1,15.25,1,1,1,4,1,1,57.37,39.04,464.7219,428.4548,433.9239
Mexico,1,16.17,4,4,1,1,1,2,11.74,62.13,369.5358,455.3025,359.0451
Mexico,0,15.67,2,3,1,2,1,2,22.57,16.38,512.7824,485.1585,413.6889
Mexico,0,15.92,2,1,1,1,2,1,25.06,81.05,652.1343,605.6107,618.743
Mexico,0,16.17,4,1,2,4,2,2,66.42,16.5,368.8347,392.9348,403.2451
Mexico,0,15.33,1,1,1,1,1,1,37.83,54.55,428.5792,357.0077,424.7855
Mexico,0,15.33,2,3,3,1,2,1,82.31,70.09,304.806,326.3734,353.0772
Mexico,1,15.83,3,2,1,2,1,2,56.5,31.08,548.8472,577.7851,515.0504
Mexico,0,15.58,1,2,4,1,1,1,82.41,23.53,445.7937,457.0904,450.0559
Mexico,1,15.75,3,3,1,4,2,1,30.78,39.04,462.0735,540.2937,515.4233
Mexico,1,16.08,2,1,1,4,1,2,76.65,44.94,348.0371,396.5236,385.8075
Mexico,0,15.33,3,5,1,1,2,2,27.61,25.04,432.1623,419.399,425.9045
Mexico,1,15.75,2,3,1,4,1,2,51.56,54.55,507.17400000000004,510.8248,397.9299
Mexico,1,15.5,1,1,1,1,1,1,51.01,53.15,497.9047,474.5248,514.4909
Mexico,1,15.42,2,3,4,4,1,2,29.73,57.03,499.4625,623.8551,588.1574
Mexico,0,15.5,4,1,1,1,1,2,25.04,18.07,397.4217,376.094,455.7441
Mexico,0,15.33,1,4,1,4,1,2,25.04,25.04,424.7624,437.8438,414.6214
Mexico,0,15.42,2,1,1,2,1,1,40.54,75.54,484.8964,486.7624,438.0269
Mexico,1,16.17,1,1,1,2,1,2,39.04,19.66,418.3751,433.7767,434.2969
Mexico,0,15.83,4,3,2,2,1,2,11.74,16.5,375.0662,333.5909,394.1999
Mexico,0,15.92,3,3,1,4,1,1,33.76,16.5,520.5717,563.8293,535.2853
Mexico,0,15.58,2,1,1,1,2,1,25.95,36.1,463.0083,419.399,496.1209
Mexico,1,15.83,4,3,1,3,1,2,22.57,14.21,459.1136,539.4994,524.0955
Mexico,1,16.17,1,1,2,2,2,2,11.74,62.13,345.7003,337.7446,324.2633
Mexico,0,15.25,4,1,1,3,2,1,35.07,51.56,358.0075,371.4427,350.9325
Mexico,1,15.58,3,4,1,2,1,2,11.74,16.38,393.6049,406.0553,423.9463
Mexico,1,16.0,2,2,1,1,1,1,62.13,44.14,511.9255,563.4875,530.1567
Mexico,0,15.75,3,4,3,1,2,1,22.77,51.56,456.1536,385.0758,406.8818
Mexico,1,15.83,2,1,2,2,1,2,68.88,70.5,412.5331,411.7743,432.0589
Mexico,0,15.25,1,3,1,1,2,2,21.2,27.91,418.9204,414.42699999999996,426.837
Mexico,0,15.42,1,1,1,4,1,1,65.01,58.77,415.4152,454.6846,432.3387
Mexico,0,15.92,2,2,1,1,1,1,23.8,30.9,522.2854,462.7041,513.2786
Mexico,0,15.58,2,2,1,4,1,1,83.5,85.41,498.6057,424.1305,532.2081
Mexico,0,16.08,1,1,1,4,2,1,70.09,44.94,589.8193,571.127,595.6173
Mexico,0,15.92,4,1,4,4,2,2,86.72,28.84,479.1323,459.4161,497.7061
Mexico,1,15.75,3,3,1,2,2,1,26.92,16.5,313.9975,401.21,343.8456
Mexico,0,15.33,1,1,4,1,2,1,35.34,44.94,608.6696,555.7297,510.1082
Mexico,1,15.58,1,3,3,2,1,2,23.43,21.82,402.7964,403.5929,378.3476
Mexico,0,15.67,3,4,1,4,1,1,28.95,16.5,447.2737,352.8376,394.1999
Mexico,1,16.08,2,2,1,1,1,2,57.64,44.94,398.4343,458.4797,473.4614
Mexico,0,15.92,3,3,1,4,1,2,29.73,29.73,439.718,453.8827,452.9467
Mexico,1,15.33,1,1,1,2,1,1,28.53,16.5,489.4142,502.9611,427.6762
Mexico,1,15.75,3,1,1,2,2,2,39.04,35.34,272.3243,353.7897,263.2786
Mexico,1,16.17,2,2,1,1,1,1,29.47,44.72,515.976,481.19699999999995,532.7676
Mexico,1,15.83,1,1,1,4,2,1,51.5,76.49,468.3829,526.8698,435.5091
Mexico,1,15.67,2,2,2,4,1,2,50.57,44.94,485.5196,502.1668,478.0306
Mexico,1,16.08,4,3,1,4,1,2,33.76,21.24,341.4161,409.3119,451.3614
Mexico,0,15.58,1,2,1,4,1,2,33.16,76.65,470.564,520.3639,530.3432
Mexico,0,16.0,2,2,1,1,1,1,14.57,29.73,607.9685,538.0869,566.4304
Mexico,1,15.5,4,4,3,2,2,1,22.57,16.5,259.4719,360.7002,307.4786
Mexico,0,15.92,4,1,2,4,1,2,76.49,16.5,376.3904,384.1134,346.64300000000003
Mexico,0,15.83,1,1,1,1,1,1,73.91,65.01,527.5822,534.1574,504.5132
Mexico,0,15.25,1,1,1,2,1,1,79.74,79.74,497.3594,537.2849,473.1816
Mexico,0,15.75,3,1,1,3,1,2,72.96,27.91,517.5339,493.17800000000005,522.2305
Mexico,0,15.33,5,4,3,4,2,1,51.5,16.5,396.6428,395.5011,328.7393
Mexico,1,15.92,3,1,1,1,1,2,25.2,39.02,425.6193,443.0701,474.0209
Mexico,1,16.0,1,1,1,4,1,1,72.3,44.94,350.2181,465.7874,432.0589
Mexico,0,15.42,1,1,1,1,1,1,39.45,14.21,326.7721,269.4353,276.7065
Mexico,1,15.42,1,1,2,2,1,2,44.14,76.65,509.0435,557.7685,524.7482
Mexico,0,15.67,2,3,1,2,1,1,85.41,48.27,370.6263,365.6687,380.2126
Mexico,0,15.42,4,4,1,2,2,2,22.57,23.53,307.2208,295.0975,277.9187
Mexico,0,15.67,3,4,1,1,1,1,25.95,31.08,367.2768,378.4998,360.6304
Mexico,0,15.33,5,4,2,1,2,2,30.34,51.5,341.494,293.4936,331.0705
Mexico,1,15.58,1,2,1,4,1,2,25.95,44.94,394.2281,449.6629,455.7441
Mexico,1,16.0,5,3,1,4,2,1,41.27,24.98,293.122,395.8087,384.2223
Mexico,0,15.67,2,2,2,1,1,2,30.34,44.94,467.4482,434.5558,459.4741
Mexico,1,15.58,3,2,1,1,1,2,40.54,40.56,449.6105,507.727,530.3432
Mexico,0,16.08,3,3,1,1,2,1,30.78,50.15,492.53,558.1355,423.0138
Mexico,0,15.92,1,2,1,4,2,1,73.71,75.54,539.1883,514.1889,533.8866
Mexico,0,15.25,4,3,2,4,2,1,25.95,24.53,502.81199999999995,502.8013,472.2492
Mexico,1,15.58,1,1,1,1,1,2,76.49,58.77,403.108,426.7073,457.3294
Mexico,1,15.75,2,2,2,2,1,1,27.91,16.5,425.9308,469.6001,507.031
Mexico,0,15.58,3,2,1,1,1,2,62.13,16.5,436.3686,327.9773,484.6512
Mexico,0,15.42,1,1,4,4,2,1,70.34,40.56,546.1988,543.059,503.1145
Mexico,0,15.33,2,2,4,1,1,1,39.04,58.77,411.6763,354.4415,425.6248
Mexico,1,16.0,4,3,2,4,2,2,27.91,14.21,388.9313,443.4673,448.564
Mexico,0,16.0,5,4,2,4,2,1,28.84,21.24,460.7493,410.5776,434.2969
Mexico,0,15.33,3,3,1,4,2,1,15.35,21.24,399.8364,410.5776,363.3346
Mexico,1,15.67,5,2,4,4,1,2,76.49,14.21,387.5292,406.8496,401.3801
Mexico,0,16.17,5,4,1,4,1,2,25.95,24.53,409.2616,459.4963,417.7919
Mexico,0,15.83,3,4,2,4,1,1,11.74,21.24,382.7777,403.3601,321.7456
Mexico,1,15.58,4,3,2,4,1,2,29.16,29.47,544.0957,509.3156,542.1858
Mexico,1,15.58,5,3,1,2,1,1,41.27,24.53,392.7481,477.702,395.1324
Mexico,0,15.67,3,4,4,1,1,1,16.5,62.13,401.3164,394.6991,333.4017
Mexico,0,16.17,3,4,1,2,1,1,25.95,23.43,486.9216,517.9581,506.0985
Mexico,0,16.0,1,2,1,1,1,1,85.41,44.14,433.5644,402.7186,449.7762
Mexico,1,15.42,3,3,2,4,2,1,41.27,25.04,442.6001,445.9296,443.4353
Mexico,1,15.67,1,1,1,1,1,1,44.14,31.08,496.6584,496.7655,495.4681
Mexico,1,15.75,1,1,2,2,1,1,85.41,65.01,544.3293,582.3921,472.5289
Mexico,1,15.83,1,1,3,1,1,1,23.8,16.5,444.3138,449.7423,415.9269
Mexico,0,15.67,3,3,1,4,2,2,28.52,35.34,387.3734,371.3625,387.9523
Mexico,1,15.42,3,3,1,1,1,1,39.45,16.5,452.8042,493.5088,511.9731
Mexico,0,15.92,1,1,1,2,1,1,62.13,62.13,520.9612,578.8257,549.9254
Mexico,0,15.25,1,2,1,2,2,1,22.57,14.21,433.9539,437.7636,396.0649
Mexico,0,15.42,5,4,2,4,2,2,11.74,11.74,539.2662,459.5765,527.8254
Mexico,1,15.67,2,2,1,1,1,1,25.63,70.09,447.2737,482.309,453.8791
Mexico,0,16.17,1,1,1,1,2,2,77.1,62.13,519.7928,536.4830000000001,482.69300000000004
Mexico,1,16.17,1,2,1,2,1,2,70.34,44.94,458.6462,482.1502,434.2969
Mexico,1,15.5,2,2,2,1,1,1,72.3,79.74,334.0162,308.1963,305.6136
Mexico,1,15.58,5,4,2,2,2,2,11.74,29.73,381.9209,436.2391,409.959
Mexico,0,15.83,3,5,2,2,2,2,16.39,16.38,434.2655,423.4087,437.7471
Mexico,0,15.5,3,1,1,4,1,1,41.63,16.5,387.5292,329.5812,379.0004
Mexico,1,16.08,1,1,2,2,1,1,88.31,88.31,575.9542,628.9387,571.9321
Mexico,0,15.67,4,1,1,4,2,2,21.24,21.24,405.3669,461.1002,400.0746
Mexico,0,16.08,5,4,4,4,2,2,11.74,16.5,506.1614,480.9884,467.8665
Mexico,1,15.83,4,1,2,4,1,1,44.14,28.48,441.899,488.6635,419.2838
Mexico,0,15.67,1,2,1,2,1,1,76.65,44.94,475.7828,464.1476,498.6386
Mexico,1,16.0,1,3,1,1,1,1,22.57,44.14,502.7341,551.8906,528.1052
Mexico,1,15.33,1,2,1,2,2,1,41.27,76.49,389.866,420.3529,431.2197
Mexico,1,15.75,2,2,3,1,1,2,65.01,86.72,508.1866,519.6416,512.9056
Mexico,0,15.67,4,4,1,4,1,1,22.57,16.5,322.0206,352.8376,399.1421
Mexico,1,16.0,3,2,1,1,1,1,27.91,30.9,368.9126,403.8312,414.3417
Mexico,1,15.5,5,5,1,2,2,1,25.95,44.14,401.2385,471.9036,473.4614
Mexico,1,15.67,3,3,1,3,1,1,25.63,28.48,442.6001,413.9984,463.204
Mexico,0,15.92,2,1,2,1,1,2,75.54,68.7,493.3089,468.3979,526.893
Mexico,1,15.58,3,3,1,4,1,2,11.74,16.5,319.7616,337.7446,408.84
Mexico,0,15.42,2,4,3,1,1,2,21.13,70.89,396.5649,468.2375,397.9299
Mexico,0,15.5,3,4,1,2,1,2,57.04,31.08,393.0597,402.7186,409.6792
Mexico,0,15.58,2,2,4,1,1,1,47.74,52.72,496.3468,497.9896,495.8411
Mexico,0,15.33,3,1,2,2,1,2,41.22,44.14,316.4901,316.0283,368.37
Mexico,1,15.25,3,3,1,1,1,1,25.95,79.74,436.3686,462.6102,397.9299
Mexico,1,15.67,2,2,2,2,1,2,82.31,76.65,502.2667,532.1917,470.6639
Mexico,1,15.25,1,1,2,2,1,1,44.14,44.14,363.8495,418.6848,352.23800000000006
Mexico,0,15.58,3,3,1,2,1,1,75.54,75.54,361.8243,287.88,358.7654
Mexico,0,16.17,3,3,1,1,2,1,41.27,29.32,380.2072,418.5169,391.4025
Mexico,0,15.67,1,1,1,4,2,2,30.78,29.32,384.1798,332.9493,376.2962
Mexico,0,16.08,3,3,1,3,1,1,25.23,39.04,453.8168,441.2119,426.464
Mexico,1,15.42,3,1,1,4,1,1,76.24,16.38,435.5897,438.62199999999996,386.74
Mexico,1,16.08,2,4,1,2,1,1,30.78,44.14,359.2538,357.7612,352.0515
Mexico,1,16.0,1,1,1,1,2,2,24.93,40.54,372.6515,332.1844,302.1634
