CNT,ST04Q01,AGE,ST05Q01,ST06Q01,ST08Q01,ST09Q01,ST115Q01,CLCUSE1,PV1MATH,PV1READ,PV1SCIE
Japan,0,15.33,3,6.0,1,1,1.0,2,501.8772,551.72,490.5259
Japan,0,15.33,3,6.0,1,1,1.0,1,437.3812,392.3735,452.9467
Japan,1,16.0,3,6.0,1,1,1.0,1,490.8163,565.1556,485.5837
Japan,0,15.5,3,6.0,1,1,1.0,1,638.1134,627.8245,639.1645
Japan,1,15.5,3,6.0,1,1,1.0,1,511.2245,451.5692,456.6766
Japan,0,15.42,3,6.0,1,1,1.0,1,560.7649,492.2958,460.4066
Japan,1,15.5,3,6.0,1,1,1.0,1,385.8155,432.2675,381.7978
Japan,0,15.75,3,6.0,1,1,1.0,2,464.4882,449.07099999999997,430.2872
Japan,1,15.67,3,6.0,1,1,1.0,1,542.6157,658.5665,585.4532
Japan,1,15.33,3,6.0,1,1,1.0,2,554.4555,592.7182,568.0157
Japan,1,15.5,3,6.0,1,1,1.0,2,522.8307,564.9173,488.1947
Japan,1,15.92,3,6.0,1,1,1.0,2,478.9765,523.5337,493.9761
Japan,0,16.0,3,6.0,1,1,1.0,1,485.4417,514.8305,516.1693
Japan,0,15.42,3,6.0,1,1,1.0,2,615.68,618.923,578.7393
Japan,0,15.58,3,6.0,1,1,1.0,2,705.102,650.279,690.4513
Japan,0,15.42,3,6.0,2,1,1.0,2,707.1273,689.6545,737.7285
Japan,1,16.17,3,6.0,1,1,1.0,2,678.3066,719.0135,757.3107
Japan,1,15.83,3,6.0,1,1,1.0,2,763.6781,706.1456,704.6251
Japan,1,16.0,3,6.0,1,1,1.0,1,666.9341,603.8385,629.9329
Japan,0,16.0,3,6.0,1,1,1.0,2,730.8849,659.4212,791.4398
Japan,1,15.92,3,6.0,3,1,1.0,2,639.7492,621.3133,663.4092
Japan,1,15.83,3,6.0,1,1,1.0,1,611.5516,600.8995,621.727
Japan,0,16.0,3,6.0,3,1,1.0,1,621.9115,505.8487,639.351
Japan,0,15.75,3,6.0,1,1,1.0,2,691.938,652.765,728.3103
Japan,0,16.0,3,6.0,1,1,1.0,1,588.2614,544.5025,613.1481
Japan,1,15.92,3,6.0,2,1,1.0,1,698.0137,640.6151,614.2671
Japan,0,15.42,3,6.0,1,1,1.0,1,779.88,644.7456,728.0306
Japan,1,15.92,3,6.0,1,1,1.0,2,720.2134,734.0259,705.7441
Japan,0,15.33,3,6.0,1,1,1.0,2,724.7313,650.9206,667.6054
Japan,0,15.83,3,6.0,1,1,1.0,1,672.6982,726.4638,739.3137
Japan,0,15.58,1,6.0,1,1,1.0,2,657.7426,577.1416,638.6982
Japan,1,15.83,3,6.0,1,1,1.0,2,674.8793,660.0757,618.8363
Japan,0,15.67,3,6.0,3,1,1.0,2,681.7339,594.9448,701.6412
Japan,0,15.5,3,6.0,1,1,1.0,1,714.4493,659.9825,708.4483
Japan,1,15.58,3,6.0,1,1,1.0,2,602.3602,546.6482,605.2219
Japan,1,15.67,3,6.0,1,1,1.0,1,680.2539,642.7597,661.1712
Japan,0,15.92,3,6.0,1,1,1.0,2,632.5830000000001,663.4309,637.5793
Japan,1,15.75,3,6.0,1,1,1.0,2,713.4367,755.4723,688.8661
Japan,1,16.17,3,6.0,1,1,1.0,2,745.8405,765.3217,756.9377
Japan,0,15.42,3,6.0,1,1,1.0,2,751.6046,717.6424,720.5707
Japan,0,15.75,3,6.0,1,1,1.0,2,607.1896,568.8014,599.3473
Japan,0,16.17,3,6.0,1,1,1.0,2,713.6704,695.9899,721.2234
Japan,0,16.0,3,6.0,1,1,1.0,2,746.931,707.2171,708.4483
Japan,1,16.08,3,6.0,1,1,1.0,2,659.2226,689.068,668.3514
Japan,0,16.0,3,6.0,1,1,1.0,2,660.7026,634.3203,691.4771
Japan,0,15.83,3,6.0,1,1,1.0,2,765.1581,696.872,724.0209
Japan,1,15.42,3,6.0,1,1,1.0,2,640.7618,611.7022,673.107
Japan,0,15.67,3,6.0,1,1,1.0,1,407.0805,403.2799,386.8333
Japan,0,15.83,3,6.0,1,1,1.0,2,605.3201,673.8562,651.5666
Japan,0,15.33,3,6.0,1,1,1.0,1,462.9304,464.3079,489.5934
Japan,0,16.25,3,6.0,1,1,1.0,2,463.0862,477.3796,529.4107
Japan,1,16.25,3,6.0,1,1,1.0,1,348.6602,401.21,398.0231
Japan,1,15.75,3,6.0,3,1,1.0,1,356.917,361.4945,352.8907
Japan,0,15.42,3,6.0,1,1,1.0,3,396.7207,398.789,396.9974
Japan,0,15.5,3,6.0,1,1,1.0,1,405.289,380.1037,358.4856
Japan,1,15.83,3,6.0,1,1,1.0,2,436.3686,521.2302,428.702
Japan,0,16.08,3,6.0,1,1,1.0,1,500.2415,526.0577,543.398
Japan,0,15.83,3,6.0,1,1,1.0,1,389.7881,436.8814,399.7016
Japan,0,15.58,3,6.0,1,1,1.0,1,600.0234,530.0674,541.8128
Japan,1,15.83,3,6.0,1,1,1.0,2,332.0689,384.8472,312.14099999999996
Japan,1,16.17,1,6.0,1,1,2.0,1,345.3108,353.6308,315.2182
Japan,0,16.08,3,6.0,1,1,1.0,1,442.67800000000005,415.3893,395.7852
Japan,0,15.33,3,6.0,1,1,1.0,1,337.6772,357.0879,386.74
Japan,0,15.58,3,6.0,1,1,1.0,2,376.0788,338.4026,354.4759
Japan,0,15.92,3,6.0,1,1,1.0,2,555.3124,621.409,590.0224
Japan,0,15.42,3,6.0,1,1,1.0,2,520.5717,524.6944,549.9254
Japan,0,15.92,3,6.0,1,1,1.0,1,391.9692,377.6177,360.3506
Japan,0,15.92,2,6.0,1,1,1.0,2,380.2851,398.5484,356.7139
Japan,0,16.25,3,6.0,2,1,1.0,2,570.8911,498.7114,511.6934
Japan,0,16.25,3,6.0,1,1,1.0,1,329.8099,310.0939,352.4245
Japan,0,15.67,3,6.0,1,1,1.0,3,363.9274,420.9227,425.6248
Japan,1,16.25,3,6.0,1,1,1.0,1,413.0784,464.0399,469.4517
Japan,1,15.5,3,6.0,1,1,1.0,2,492.6079,532.986,506.9377
Japan,0,16.0,2,6.0,2,1,1.0,1,402.5627,473.1293,436.5349
Japan,1,15.42,3,6.0,1,1,1.0,1,361.9022,452.8401,363.5211
Japan,0,16.0,3,6.0,1,2,1.0,1,258.9266,252.43400000000003,236.5162
Japan,0,16.0,3,6.0,1,1,1.0,1,374.0536,398.5484,363.2413
Japan,0,16.17,3,6.0,1,1,1.0,2,459.6588,427.6591,416.5796
Japan,0,16.17,3,6.0,1,1,1.0,1,505.0709,524.2132,558.5043
Japan,0,15.83,3,6.0,1,1,1.0,2,543.862,512.4246,517.2883
Japan,0,16.25,3,6.0,1,1,1.0,2,452.8042,477.941,547.7807
Japan,0,16.0,3,6.0,1,1,1.0,2,504.9151,445.0613,498.6386
Japan,1,15.42,3,6.0,1,1,1.0,2,484.8185,589.3026,590.2089
Japan,1,15.5,3,6.0,1,1,1.0,2,528.3611,600.1052,577.9
Japan,1,15.58,3,6.0,1,1,1.0,2,515.0413,550.5403,586.9452
Japan,1,16.08,3,6.0,1,1,1.0,2,685.6286,703.1273,722.4357
Japan,1,16.17,3,6.0,1,1,1.0,2,563.0238,564.9173,514.8639
Japan,1,15.67,3,6.0,1,1,1.0,2,572.0595,598.9138,595.5241
Japan,1,15.42,3,6.0,1,1,1.0,2,475.3155,511.6985,491.1787
Japan,1,15.92,3,6.0,1,1,1.0,2,605.4759,616.5475,622.0067
Japan,1,15.5,3,6.0,1,1,1.0,2,542.4599,562.3755,536.7773
Japan,1,15.67,3,6.0,1,1,1.0,2,584.9119999999999,623.6168,562.9802
Japan,1,15.42,3,6.0,1,1,1.0,2,510.2898,542.9149,473.4614
Japan,1,16.25,3,6.0,1,1,1.0,1,487.7785,505.2646,484.3715
Japan,0,15.83,3,6.0,1,1,1.0,2,533.2684,531.5911,567.7359
Japan,1,16.08,3,6.0,1,1,1.0,2,398.3564,424.8804,432.6184
Japan,1,16.08,3,6.0,1,1,1.0,2,572.1374,650.9411,639.4442
Japan,1,15.42,3,6.0,1,1,1.0,2,437.4591,491.7613,424.1328
Japan,1,15.75,3,6.0,1,1,1.0,2,520.9612,532.3506,493.4166
Japan,1,15.33,3,6.0,1,1,1.0,2,518.2349,556.4182,499.5711
Japan,1,16.25,3,6.0,1,1,1.0,2,524.9338,543.3915,566.7102
Japan,1,15.92,3,6.0,1,1,1.0,2,471.4987,471.983,435.8821
Japan,1,15.75,3,6.0,1,1,1.0,2,523.6875,552.2083,537.1503
Japan,1,15.33,3,6.0,1,1,1.0,2,617.0821,592.6387,609.3249
Japan,1,15.92,3,6.0,1,1,1.0,5,438.7054,493.4294,537.6166
Japan,1,16.0,3,6.0,1,1,1.0,2,528.5948,580.7241,571.4659
Japan,0,15.67,3,6.0,1,1,1.0,2,421.8025,433.2727,481.8538
Japan,1,16.0,3,6.0,1,1,1.0,2,567.9311,607.254,555.5203
Japan,1,16.0,3,6.0,1,1,1.0,1,542.382,510.1099,513.8381
Japan,1,15.5,3,6.0,1,1,2.0,2,463.7093,500.0222,486.5162
Japan,1,15.67,3,6.0,1,1,1.0,1,475.7828,505.344,512.0664
Japan,1,16.0,3,6.0,1,1,1.0,2,493.7763,528.2996,538.7355
Japan,1,15.5,2,6.0,1,1,1.0,2,543.2388,632.2748,605.7814
Japan,1,15.67,2,6.0,1,1,1.0,2,539.1883,622.9019,606.6207
Japan,0,15.58,3,6.0,1,1,1.0,2,719.4345,712.8307,713.204
Japan,0,16.17,3,6.0,1,1,1.0,2,735.0132,679.1489999999999,680.567
Japan,0,15.75,3,6.0,1,1,1.0,2,694.9759,713.7129,740.8989
Japan,1,16.0,3,6.0,1,1,1.0,2,591.1435,610.9079,552.7229
Japan,0,15.5,3,6.0,1,1,1.0,2,642.0081,676.0214,645.9717
Japan,1,16.25,3,6.0,1,1,1.0,2,583.6657,562.7727,617.997
Japan,0,15.33,3,6.0,1,1,1.0,2,652.9911,555.9703,596.5498
Japan,0,15.83,3,6.0,1,1,1.0,1,602.3602,514.0285,585.6397
Japan,1,16.25,3,6.0,1,1,1.0,2,632.1935,589.4615,608.7654
Japan,1,16.0,3,6.0,1,1,1.0,1,669.4267,690.18,732.8795
Japan,1,16.0,3,6.0,1,1,1.0,2,547.9124,599.7081,514.3976
Japan,1,15.33,3,6.0,1,1,1.0,2,629.2335,602.2499,614.6401
Japan,1,15.75,3,6.0,1,1,1.0,2,563.3354,564.9173,552.7229
Japan,1,16.17,3,6.0,1,1,1.0,2,646.6817,564.8379,554.3081
Japan,1,15.5,3,6.0,1,1,1.0,2,660.3910000000001,638.7881,614.6401
Japan,1,16.25,3,6.0,1,1,1.0,2,547.7567,575.2433,559.2503
Japan,0,16.25,3,6.0,1,1,1.0,2,677.6055,735.2852,732.693
Japan,1,16.25,3,6.0,1,1,1.0,1,676.515,697.8054,697.2585
Japan,0,15.67,3,6.0,1,1,1.0,2,564.2701,519.4016,586.4789
Japan,1,15.75,3,6.0,1,1,1.0,1,626.5851,627.5089,601.119
Japan,0,16.17,3,6.0,1,1,1.0,2,565.127,515.873,587.2249
Japan,1,15.83,3,6.0,1,1,1.0,2,646.6038,677.1533,660.8915
Japan,0,16.17,3,6.0,1,1,1.0,2,669.2709,672.7335,693.2488
Japan,1,15.33,3,6.0,1,1,1.0,2,631.3367,596.928,673.9463
Japan,0,16.08,3,6.0,2,1,1.0,2,650.5764,731.3557,709.1943
Japan,1,16.17,3,6.0,1,1,1.0,2,671.6856,620.519,612.6818
Japan,1,15.92,3,6.0,1,1,1.0,1,689.6791,682.3163,659.8657
Japan,1,16.08,3,6.0,1,1,1.0,1,628.0651,595.1011,591.6076
Japan,1,15.33,3,6.0,1,1,1.0,2,637.1008,613.2908,619.862
Japan,0,16.25,3,6.0,1,1,1.0,2,565.5943,604.8889,576.9675
Japan,1,15.83,3,6.0,1,1,1.0,2,641.3071,560.1514,558.5975
Japan,1,15.67,3,6.0,1,1,1.0,2,657.5869,630.7656,636.367
Japan,0,15.58,3,6.0,1,1,1.0,2,631.1809,599.2753,585.3599
Japan,1,15.42,3,6.0,1,1,1.0,2,710.243,715.8362,697.6315
Japan,0,15.33,3,6.0,1,1,1.0,1,607.8127,596.6289,602.7975
Japan,0,15.25,2,6.0,1,1,1.0,2,401.3164,377.6177,413.5024
Japan,1,15.42,3,6.0,1,1,1.0,2,566.1396,571.2718,589.4629
Japan,1,16.17,3,6.0,2,1,1.0,2,478.5091,472.2213,567.6427
Japan,0,16.17,1,6.0,1,1,1.0,2,554.1439,561.1829,602.0515
Japan,0,16.08,3,6.0,1,1,1.0,2,599.1665,603.0444,673.9463
Japan,0,15.67,3,6.0,1,1,1.0,2,515.8202,538.0869,565.7777
Japan,1,15.83,3,6.0,1,1,1.0,2,501.8772,563.567,537.8031
Japan,0,15.83,3,6.0,1,1,1.0,2,557.1818,580.8306,622.6595
Japan,0,15.33,3,6.0,1,1,1.0,1,654.6269,600.398,688.1201
Japan,0,15.92,3,6.0,1,1,1.0,1,489.6479,439.3674,487.542
Japan,0,16.0,3,6.0,1,1,1.0,2,614.6674,576.8208,643.1742
Japan,0,15.75,3,6.0,1,1,1.0,2,499.7741,501.9192,573.3308
Japan,0,16.0,3,6.0,1,1,1.0,1,553.2871,522.8499,592.1671
Japan,1,15.83,3,6.0,1,1,2.0,1,503.3572,545.0595,522.6968
Japan,1,15.92,3,6.0,1,1,1.0,4,354.0349,464.2782,490.2462
Japan,1,15.83,3,6.0,1,1,1.0,2,491.9847,503.676,495.9344
Japan,1,16.0,3,6.0,1,1,1.0,2,560.7649,568.0151,539.668
Japan,1,15.5,3,6.0,1,1,1.0,2,589.1182,642.7597,582.2827
Japan,0,16.0,3,6.0,1,1,1.0,2,487.9343,530.7090000000001,500.4103
Japan,1,15.75,3,6.0,1,1,1.0,2,535.2158,564.3613,564.8452
Japan,0,15.83,3,6.0,1,1,1.0,2,546.1988,582.9958,654.1775
Japan,1,15.75,2,6.0,1,1,1.0,2,523.8433,540.5319999999999,572.3051
Japan,0,15.33,3,6.0,1,1,1.0,2,424.0614,490.5315,470.8504
Japan,0,15.33,3,6.0,1,1,1.0,2,573.5395,603.0444,613.9873
Japan,0,15.5,3,6.0,1,1,1.0,2,588.2614,627.8245,644.7594
Japan,0,15.83,3,6.0,3,2,2.0,2,540.5125,523.5717,533.1406
Japan,1,15.67,3,6.0,1,1,1.0,2,529.919,560.1514,606.1544
Japan,1,16.08,3,6.0,1,1,1.0,2,571.9037,560.8663,599.0675
Japan,1,15.92,3,6.0,1,1,1.0,2,541.6031,527.5847,550.2051
Japan,1,15.25,3,6.0,1,1,1.0,2,460.6714,468.6469,421.1488
Japan,0,15.92,3,6.0,1,1,1.0,2,613.9663,538.0869,592.6333
Japan,0,15.92,3,6.0,1,1,1.0,1,431.1497,435.6785,509.8284
Japan,0,15.25,3,6.0,1,1,1.0,2,496.0352,508.4149,568.9482
Japan,0,15.5,3,6.0,1,1,4.0,2,586.7035,581.3919,557.1988
Japan,0,15.5,3,6.0,1,1,1.0,1,609.3706,564.7917,582.5625
Japan,0,15.33,3,6.0,1,1,1.0,2,602.3602,596.6289,568.2954
Japan,0,15.67,3,6.0,1,1,1.0,2,619.8863,559.7394,558.6908
Japan,0,15.58,3,6.0,1,1,1.0,2,548.8472,621.409,593.8456
Japan,0,15.83,3,6.0,1,1,1.0,2,591.4551,607.0542,549.6457
Japan,0,15.83,3,6.0,1,1,1.0,2,553.9103,475.7758,539.668
Japan,0,15.42,3,6.0,1,1,1.0,2,611.6295,554.9277,625.4569
Japan,0,16.0,3,6.0,1,1,1.0,2,605.9433,671.1296,668.3514
Japan,0,15.33,3,6.0,1,1,1.0,2,626.3515,635.3628,626.3894
Japan,0,16.17,3,6.0,1,1,1.0,2,597.7644,654.1283,686.2551
Japan,0,15.92,3,6.0,1,1,1.0,2,642.5534,614.9934,631.0518
Japan,0,15.5,3,6.0,1,1,1.0,2,602.4381,566.7163,572.4916
Japan,0,16.0,3,6.0,1,1,1.0,1,554.9229,624.5366,537.7098
Japan,0,16.25,3,6.0,1,1,1.0,2,535.5273,554.3664,577.9
Japan,0,16.0,3,6.0,1,1,1.0,2,619.4968,603.0444,614.5468
Japan,0,15.67,3,6.0,1,1,1.0,2,663.1173,643.9436,632.2641
Japan,0,16.25,3,6.0,1,1,1.0,2,685.6286,726.4638,674.5989999999999
Japan,0,16.25,3,6.0,1,1,1.0,1,580.3941,555.1683,551.7904
Japan,0,16.0,3,6.0,1,1,1.0,2,515.1971,565.1926,510.6677
Japan,0,15.75,3,6.0,1,1,1.0,2,569.2553,522.048,555.8933
Japan,0,15.75,3,6.0,1,1,1.0,2,406.3016,440.1694,458.6348
Japan,0,15.5,3,6.0,1,1,1.0,2,675.6582,674.2572,667.3256
Japan,0,16.08,3,6.0,1,1,1.0,1,525.4012,435.6785,497.7061
Japan,0,15.92,3,6.0,1,1,1.0,2,618.64,621.4892,621.5405
Japan,0,15.5,3,6.0,1,1,1.0,2,552.5861,573.9338,578.0865
Japan,0,16.25,3,6.0,1,1,1.0,2,650.6543,593.4211,646.2514
Japan,0,15.5,3,6.0,1,1,1.0,2,590.8319,543.1391,580.6975
Japan,0,15.75,3,6.0,1,1,1.0,2,650.5764,631.9145,644.8527
Japan,0,15.92,3,6.0,1,1,1.0,2,640.4502,665.5160000000001,654.0843
Japan,0,15.33,3,6.0,1,1,1.0,1,593.714,592.6192,613.3346
Japan,0,15.67,3,6.0,1,1,1.0,2,580.472,606.974,628.9071
Japan,0,15.5,2,6.0,1,1,1.0,2,535.3716,515.0711,536.8706
Japan,0,16.17,3,6.0,1,1,1.0,2,506.0056,443.3772,495.9344
Japan,0,15.5,3,6.0,1,1,1.0,2,599.7118,535.6009,587.2249
Japan,1,16.25,3,6.0,1,1,1.0,3,608.0464,646.6518,545.3562
Japan,1,16.08,3,6.0,1,1,1.0,3,675.5024,662.6174,694.2745
Japan,0,15.5,3,6.0,2,1,1.0,3,634.4524,555.9703,603.0772
Japan,1,15.58,3,6.0,1,1,1.0,1,642.8649,577.8646,590.9549
Japan,1,16.08,3,6.0,1,1,1.0,2,650.6543,652.2914,643.4539
Japan,0,16.0,3,6.0,1,1,1.0,3,681.8118,589.4114,618.2768
Japan,1,16.0,3,6.0,1,1,1.0,3,665.4541,657.2956,564.8452
Japan,0,15.5,3,6.0,1,1,1.0,3,630.0125,611.8658,619.3025
Japan,0,16.0,3,6.0,1,1,1.0,2,610.8506,598.2328,599.1608
Japan,1,16.0,3,6.0,1,1,1.0,1,587.1709,553.0026,497.1466
Japan,0,15.42,3,6.0,1,1,1.0,3,682.435,583.2364,616.132
Japan,1,15.75,3,6.0,1,1,1.0,3,574.7079,625.2849,637.9523
Japan,0,16.25,3,6.0,1,1,1.0,3,674.0224,585.4017,600.0
Japan,0,15.83,3,6.0,1,1,1.0,3,667.012,706.4954,704.0656
Japan,0,15.83,3,6.0,1,1,1.0,3,605.5538,585.9630000000001,574.3566
Japan,1,16.0,3,6.0,2,1,1.0,2,517.3781,445.7708,474.3939
Japan,0,16.25,3,6.0,1,1,1.0,1,665.6099,627.3434,656.2289999999999
Japan,0,16.25,3,6.0,1,1,1.0,1,651.4332,624.1356,661.8239
Japan,1,16.17,3,6.0,1,1,1.0,1,632.4272,576.7525,534.0731
Japan,0,15.92,3,6.0,1,1,1.0,3,749.7352,613.7103,712.1783
Japan,0,15.83,3,6.0,1,1,1.0,2,662.4163,600.398,647.0906
Japan,1,16.0,3,6.0,1,1,1.0,3,588.4172,649.7496,588.0642
Japan,1,16.08,3,6.0,1,1,1.0,3,587.6383,602.8853,533.0474
Japan,0,16.25,3,6.0,1,1,1.0,3,666.9341,614.9934,640.097
Japan,1,16.25,3,6.0,1,1,1.0,1,550.8724,563.2492,565.4979
Japan,0,15.33,3,6.0,1,1,1.0,3,668.492,555.7297,595.6173
Japan,0,15.75,3,6.0,1,1,1.0,3,679.3971,622.2109,642.8944
Japan,0,15.67,3,6.0,1,1,1.0,2,656.3406,649.4771,634.875
Japan,0,15.25,3,6.0,1,1,1.0,3,588.573,591.737,580.7907
Japan,1,16.25,3,6.0,1,1,1.0,1,589.8193,595.8954,534.0731
Japan,0,15.67,3,6.0,1,1,1.0,3,645.2017,559.7394,561.768
Japan,0,15.83,3,6.0,1,1,1.0,1,568.9438,612.5074,547.9672
Japan,0,15.5,3,6.0,1,1,1.0,1,628.0651,581.3919,594.4051
Japan,0,15.92,3,6.0,1,1,1.0,3,633.2061,639.0518,625.4569
Japan,0,15.42,3,6.0,1,1,1.0,1,585.2236,518.8402,558.5975
Japan,0,15.75,3,6.0,1,1,1.0,1,611.0064,555.5693,564.752
Japan,1,15.5,3,6.0,1,1,1.0,2,509.6666,541.3263,542.4655
Japan,0,15.42,3,6.0,3,1,2.0,2,599.8676,576.8208,591.8874
Japan,0,16.17,3,6.0,1,1,1.0,2,577.6679,575.6981,651.6598
Japan,0,15.58,3,6.0,2,1,1.0,1,535.4494,481.7903,469.6382
Japan,0,16.0,3,6.0,1,1,1.0,2,582.3415,566.0748,634.875
Japan,1,16.17,3,6.0,1,1,1.0,2,584.0551,583.1864,625.8299
Japan,0,15.83,3,6.0,1,1,1.0,2,604.6191,539.6908,618.9295
Japan,0,16.0,3,6.0,1,1,1.0,2,460.5157,446.6651,473.2749
Japan,1,16.17,3,6.0,1,1,1.0,1,424.7624,503.7554,456.9564
Japan,1,16.25,3,6.0,1,1,1.0,1,512.8603,520.992,547.3144
Japan,0,16.08,3,6.0,1,1,1.0,2,497.3594,386.7599,495.8411
Japan,0,16.25,3,6.0,2,1,1.0,2,540.7462,556.4514,586.0127
Japan,1,15.58,3,6.0,1,1,1.0,2,480.6901,469.8384,425.9045
Japan,1,15.92,3,6.0,1,1,1.0,2,594.5708,601.4556,614.9198
Japan,1,15.92,3,6.0,1,1,1.0,1,456.6989,490.2521,513.2786
Japan,1,15.83,3,6.0,1,1,1.0,2,574.3184,581.8361,644.1067
Japan,1,15.92,3,6.0,1,1,1.0,2,510.5234,540.1348,482.69300000000004
Japan,0,16.0,3,6.0,1,1,1.0,2,582.4973,534.8791,601.5852
Japan,1,15.5,3,6.0,1,1,1.0,2,564.4259,642.6803,622.7527
Japan,1,15.58,3,6.0,1,1,1.0,2,545.4977,489.4578,509.1757
Japan,1,15.58,3,6.0,1,1,1.0,2,501.7993,564.9173,599.1608
Japan,1,15.58,3,6.0,1,1,1.0,2,472.3555,516.2261,552.9094
Japan,0,16.08,3,6.0,1,1,1.0,2,561.5439,548.432,548.0604
Japan,1,15.75,3,6.0,1,1,1.0,2,584.8341,581.5978,631.4248
Japan,1,15.67,3,6.0,1,1,1.0,2,561.7775,560.8663,613.9873
Japan,1,16.25,3,6.0,1,1,1.0,2,573.4616,524.4075,594.6848
Japan,1,15.5,3,6.0,1,2,1.0,2,531.6327,526.2344,579.765
Japan,1,15.83,1,6.0,1,1,1.0,2,588.8067,564.8379,590.0224
Japan,0,15.42,3,6.0,1,1,1.0,2,613.2653,593.4211,595.3376
Japan,0,15.83,3,6.0,1,1,1.0,2,551.8071,528.2230000000001,579.019
Japan,0,16.17,3,6.0,1,1,1.0,2,608.5138,509.2169,568.5752
Japan,1,15.58,3,6.0,2,1,1.0,1,452.6484,504.788,489.3137
Japan,1,16.08,3,6.0,1,1,1.0,2,505.4604,512.4134,516.3558
Japan,1,16.17,3,6.0,1,1,1.0,2,441.899,483.3417,485.5837
Japan,1,16.17,3,6.0,1,1,1.0,2,568.8659,610.9873,592.5401
Japan,0,15.75,3,6.0,2,1,1.0,2,488.6353,444.2593,505.4457
Japan,1,16.0,3,6.0,1,1,1.0,2,488.5574,502.0874,458.2618
Japan,0,16.17,3,6.0,1,1,1.0,1,469.2398,429.6639,458.4483
Japan,1,15.33,3,6.0,1,1,1.0,1,420.2446,408.6765,442.6893
Japan,1,16.17,3,6.0,1,1,1.0,1,376.3904,438.62199999999996,479.0563
Japan,1,15.5,3,6.0,2,1,1.0,1,468.305,525.9961,521.7643
Japan,1,15.33,3,6.0,1,1,1.0,1,304.4945,353.5514,381.1451
Japan,1,15.42,3,6.0,1,1,1.0,1,417.75199999999995,485.4863,466.6542
Japan,1,16.0,3,6.0,2,1,1.0,1,358.9422,308.3551,311.5815
Japan,0,16.0,3,6.0,1,1,1.0,1,519.0918,521.0857,508.8027
Japan,1,15.75,2,6.0,1,1,1.0,1,384.1798,382.226,410.7982
Japan,0,15.58,3,6.0,1,1,1.0,1,420.1667,391.9725,375.4569
Japan,1,15.83,3,6.0,1,1,1.0,2,474.7702,518.2913,509.8284
Japan,0,15.42,3,6.0,1,1,1.0,1,356.9949,356.8473,386.0873
Japan,1,15.5,3,6.0,1,1,1.0,2,481.0017,546.8865,573.2376
Japan,1,16.08,3,6.0,1,1,1.0,1,395.8638,480.7204,435.2294
Japan,0,16.0,2,6.0,2,1,1.0,4,315.9449,314.264,301.0444
Japan,0,15.33,3,6.0,1,1,1.0,5,376.1567,262.9395,319.6009
Japan,0,15.5,3,6.0,2,1,1.0,2,445.7158,454.6846,473.2749
Japan,1,16.25,2,6.0,4,1,1.0,1,467.9935,486.2806,501.809
Japan,0,15.67,3,6.0,1,1,1.0,2,417.3625,409.7757,472.9019
Japan,0,16.0,3,6.0,1,1,1.0,2,508.7319,476.5777,493.9761
Japan,0,16.08,3,6.0,1,1,1.0,2,752.3057,750.6023,748.9183
Japan,0,15.42,3,6.0,1,1,1.0,3,649.8754,655.1709,597.2025
Japan,0,16.25,3,6.0,2,1,1.0,2,659.9237,697.674,704.5319
Japan,0,16.08,3,6.0,1,1,1.0,2,680.176,701.6837,653.4316
Japan,0,15.92,3,6.0,1,1,1.0,2,684.1486,717.9632,687.9336
Japan,0,16.17,3,6.0,3,1,1.0,2,827.9405,889.2587,820.3469
Japan,0,16.0,3,6.0,1,1,1.0,2,600.8802,581.9533,583.6815
Japan,0,16.08,3,6.0,1,1,1.0,2,712.6577,777.7883,727.0981
Japan,0,15.83,3,6.0,1,1,1.0,3,761.6529,785.086,733.066
Japan,0,16.17,3,6.0,1,1,1.0,2,691.0812,756.216,739.9664
Japan,0,16.0,3,6.0,1,1,1.0,2,707.5946,712.7505,646.8109
Japan,0,16.0,3,6.0,1,1,1.0,2,723.1734,748.8381,707.4226
Japan,0,15.92,3,6.0,4,1,1.0,2,688.2769999999999,730.4735,675.9045
Japan,0,16.17,3,6.0,1,1,1.0,2,684.8497,747.3946,672.0813
Japan,0,15.75,3,6.0,1,1,1.0,2,716.163,687.0883,624.4312
Japan,0,15.5,3,6.0,1,1,1.0,1,689.6012,727.3459,643.8269
Japan,0,15.58,3,6.0,2,1,1.0,1,754.253,734.5634,679.821
Japan,0,15.42,3,6.0,1,1,1.0,2,624.8715,627.8245,604.6624
Japan,0,15.5,3,6.0,1,1,1.0,3,704.6347,736.8891,684.2969
Japan,0,15.92,3,6.0,1,1,1.0,2,643.0986,700.8016,628.3476
Japan,0,16.0,3,6.0,1,1,1.0,1,699.8832,774.0993,742.0179
Japan,0,16.17,3,6.0,1,1,1.0,2,694.9759,687.9704,717.4935
Japan,0,16.0,3,6.0,1,1,1.0,3,724.0302,789.3363,769.0601
Japan,0,15.58,2,6.0,2,1,1.0,2,650.6543,692.8623,660.2387
Japan,0,15.75,3,6.0,2,1,1.0,2,782.2947,758.8624,769.0601
Japan,0,15.67,3,6.0,1,1,1.0,2,716.9419,642.9011,621.9135
Japan,0,15.92,3,6.0,1,1,1.0,2,691.938,668.8039,655.0168
Japan,0,16.08,3,6.0,2,1,1.0,2,730.807,717.7226,742.0179
Japan,0,15.75,3,6.0,1,1,1.0,2,689.2117,710.5051,727.4711
Japan,0,15.58,3,6.0,1,1,1.0,2,681.8118,659.1806,651.8463
